,P1_Phycella_cyrtanthoides_P001_WA1,P1_Phycella_cyrtanthoides_P001_WB1,P1_Phycella_cyrtanthoides_P001_WC1,P2_Phycella_cyrtanthoides_P001_WD1,P2_Phycella_cyrtanthoides_P001_WE1,P2_Phycella_cyrtanthoides_P001_WF1,P3_Phycella_cyrtanthoides_P001_WG1,P3_Phycella_cyrtanthoides_P001_WH1,P3_Phycella_cyrtanthoides_P001_WA2,P4_Phycella_cyrtanthoides_P001_WB2,P4_Phycella_cyrtanthoides_P001_WC2,P4_Phycella_cyrtanthoides_P001_WD2,P5_Phycella_cyrtanthoides_P001_WG2,P5_Phycella_cyrtanthoides_P001_WH2,P6_Phycella_scarlatina_P001_WA3,P6_Phycella_scarlatina_P001_WB3,P8_Phycella_amoena_P001_WA4,P8_Phycella_amoena_P001_WB4,P8_Phycella_amoena_P001_WC4,P9_Phycella_amoena_P001_WD4,P9_Phycella_amoena_P001_WE4,P9_Phycella_amoena_P001_WF4,P10_Phycella_amoena_P001_WG4,P10_Phycella_amoena_P001_WH4,P10_Phycella_amoena_P001_WA5,P11_Phycella_ornata_P001_WB5,P11_Phycella_ornata_P001_WC5,P11_Phycella_ornata_P001_WD5,P12_Phycella_ornata_P001_WE5,P12_Phycella_ornata_P001_WF5,P12_Phycella_ornata_P001_WG5,P13_Phycella_lutea_P001_WH5,P13_Phycella_lutea_P001_WA6,P14_Phycella_ornata_P001_WB6,P14_Phycella_ornata_P001_WC6,P14_Phycella_ornata_P001_WD6,P14_Phycella_ornata_P001_WE6,P15_Phycella_angustifolia_P001_WF6,P15_Phycella_angustifolia_P001_WG6,P15_Phycella_angustifolia_P001_WH6,P15_Phycella_angustifolia_P001_WA7,P17_Phycella_arzae_P001_WE7,P17_Phycella_arzae_P001_WF7,P17_Phycella_arzae_P001_WG7,P18_Phycella_davidii_P001_WH7,P18_Phycella_davidii_P001_WA8,P18_Phycella_davidii_P001_WB8,P18_Phycella_davidii_P001_WC8,P19_Phycella_arzae_P001_WE8,P19_Phycella_arzae_P001_WF8,P19_Phycella_arzae_P001_WG8,P20_Phycella_quilapilun_P001_WH8,P20_Phycella_quilapilun_P001_WA9,P20_Phycella_quilapilun_P001_WB9,P20_Phycella_quilapilun_P001_WC9,P21_Phycella_cyrtanthoides_P002_WA01,P21_Phycella_cyrtanthoides_P002_WB01,P22_Phycella_cyrtanthoides_P002_WD01,P23_Phycella_cyrtanthoides_P002_WF01,P23_Phycella_cyrtanthoides_P002_WG01,P24_Phycella_cyrtanthoides_P002_WH01,P24_Phycella_cyrtanthoides_P002_WA02,P25_Phycella_cyrtanthoides_P002_WC02,P25_Phycella_cyrtanthoides_P002_WD02,P26_Phycella_cyrtanthoides_P002_WE02,P26_Phycella_cyrtanthoides_P002_WF02,P27_Phycella_cyrtanthoides_P002_WH02,P27_Phycella_cyrtanthoides_P002_WA03,P28_Phycella_chilensis_P002_WC03,P30_Phycella_cyrtanthoides_P002_WG03,P30_Phycella_cyrtanthoides_P002_WH03,P30_Phycella_cyrtanthoides_P002_WA04,P31_Phycella_angustifolia_P002_WB04,P31_Phycella_angustifolia_P002_WC04,P32_Phycella_arzae_P002_WE04,P33_Phycella_ornata_P002_WG04,P33_Phycella_ornata_P002_WH04,P33_Phycella_ornata_P002_WA05,P34_Phycella_scarlatina_P002_WB05,P34_Phycella_scarlatina_P002_WC05,P35_Phycella_lutea_P002_WE05,P35_Phycella_lutea_P002_WF05,P36_Phycella_australis_P002_WH05,P36_Phycella_australis_P002_WA06,P36_Phycella_australis_P002_WB06,P38_Phycella_chilensis_P002_WE06,P38_Phycella_chilensis_P002_WF06,P39_Phycella_australis_P002_WG06,P39_Phycella_australis_P002_WH06,P40_Phycella_australis_P002_WB07,P40_Phycella_australis_P002_WC07,P41_Phycella_chilensis_P002_WE07,P41_Phycella_chilensis_P002_WF07,P41_Phycella_chilensis_P002_WG07,P43_Phycella_chilensis_P002_WB08,P43_Phycella_chilensis_P002_WC08,P45_Phycella_fulgens_P002_WG08,P45_Phycella_fulgens_P002_WH08,P46_Phycella_maulensis_P002_WB09,P46_Phycella_maulensis_P002_WC09,P46_Phycella_maulensis_P002_WD09
P4_Phycella_cyrtanthoides_P001_WC2,0.598635511120544,0.5703241509657482,0.5593794586692091,0.7676976405577767,0.7737341801876587,0.7134215448592366,0.6369370766449172,0.5562233406221049,0.5915559490897959,0.6418547261822534,0.0,0.5754559108106376,0.5755371335583841,0.6293375097085291,0.6141918227320224,0.6248872730278142,0.7357752384902821,0.7151599360006973,0.7493322494145487,0.6822559559276451,0.7203537681143368,0.6748113163056526,0.7033277644980972,0.631974488908976,0.7139034117180815,0.7092359044695767,0.6999981603810463,0.6683971370057287,0.7000977820545597,0.6876600033934863,0.7075734659507,0.724536980779882,0.7368181919883077,0.6450271697701757,0.6956272738966957,0.676165345681954,0.6355304791328705,0.638080461013436,0.13197744258974975,0.6997450514497923,0.6997450514497923,0.654594975090895,0.6396090010522236,0.6388713433472364,0.618328591564872,0.7319374782277428,0.7468544056426878,0.7389399750032332,0.5749428094288056,0.7183496552485632,0.6757471484257747,0.7247501682403994,0.7383103899133784,0.7090171613943292,0.7150672914054408,0.5839752357763682,0.5714487167026718,0.6685518260032556,0.6579305298840795,0.079800490748785,0.6728889947220703,0.6752142491722316,0.5753135602255195,0.5513793835857671,0.6037534934464731,0.6371943197158428,0.5644312632152694,0.5916396306254893,0.5870409628522171,0.6545156243991072,0.6994685663183347,0.665615797714745,0.6468235981104256,0.6676032584117061,0.6954419341871727,0.7189666218540168,0.7358207480430197,0.6863154583106803,0.619556570424566,0.6263517038387353,0.700694473634084,0.6882391142014096,0.5772429286908844,0.6034954881013989,0.5645263647625494,0.760735125700248,0.6828102585342106,0.5602253990353814,0.06971110183732251,0.6007635890310988,0.1969627357720165,0.6870709053125758,0.6401132041574731,0.6331454584988749,0.6723027781022779,0.6450647958458793,0.7484267820250059,0.7239712305864117,0.6346225440812212,0.6305761205347403,0.08996825089890496
P4_Phycella_cyrtanthoides_P001_WD2,0.5607616294961626,0.33235308545952014,0.31646902437241253,0.80807732369647,0.31650106379972087,0.25647885920117347,0.6140574951679021,0.3276783265621336,0.6448896881913825,0.6346220885820778,0.5754559108106376,0.0,0.11079861923421823,0.620996832635784,0.6558689275621642,0.17769031514753286,0.6970172109365502,0.5931985944715312,0.6115674580731694,0.6609496249168514,0.5983862834295708,0.6641094074681401,0.6969627357720165,0.6985222389577467,0.6780881115192747,0.7062769757056948,0.6788683663847881,0.6555932970590295,0.7027085750078952,0.6569177697096652,0.6910762576926217,0.5918414055542347,0.5928583643935753,0.678422138715344,0.5839055162749253,0.7039375571893695,0.6787912143696264,0.6929473713540482,0.6898528419475345,0.7522297819205692,0.7522297819205692,0.6998447992969331,0.676704052312145,0.6752317469751585,0.7113427140295988,0.7241406404992375,0.7258863941114604,0.6312718640215336,0.665050190505461,0.6956507816102928,0.6824493131621401,0.7035387636433744,0.6255875844881122,0.6128904908133466,0.6962766153768797,0.5890261490121712,0.3304700499306832,0.6838388173820705,0.6908514809063252,0.643111833275959,0.21912059207410972,0.23265311677066466,0.6265699070780477,0.11458048213386954,0.16727365483133566,0.18806801362292172,0.5895070036232757,0.5900704295245653,0.6338574099673476,0.1999674975736019,0.24528444952358183,0.20783916954312232,0.6757035289695357,0.6988142285214112,0.6870328775732217,0.6975999309637011,0.7104631907419455,0.7074109239698769,0.6713749734440598,0.672026744431258,0.5766346340999544,0.6720445664198509,0.5989743697932005,0.15171584311779698,0.5981344023855995,0.8600433576897032,0.6050889479636742,0.6281467505196581,0.5838290646720344,0.16550987043866047,0.7475056149292453,0.820213714369072,0.7764924593182401,0.7364634452488105,0.786352181263124,0.6950650681166981,0.8270771808166484,0.828200131639556,0.618629761327028,0.6330302707807136,0.5867587052371347
P5_Phycella_cyrtanthoides_P001_WG2,0.6087902480402276,0.34705053181136025,0.3538421085459975,0.7359377322989342,0.2544324925270653,0.20377211499029727,0.6388382222250066,0.3394213263722602,0.5845755212861218,0.597021462845542,0.5755371335583841,0.11079861923421823,0.0,0.5901894916116043,0.6590236216594059,0.1518031206663591,0.7766254949920093,0.6683668213590543,0.6886291066087511,0.7268007394292049,0.6705387839900163,0.7274015192607919,0.7563951656570292,0.7721793620417896,0.7493947099194418,0.7554667263296104,0.7520534633377005,0.72622547141979,0.7623587098196976,0.7254176298295391,0.7561499058271628,0.6476217839964596,0.668499087096023,0.7237657963267279,0.6509807349231058,0.7577785814020286,0.7106888729843749,0.6505208297638276,0.643068979005414,0.7161338530997802,0.7161338530997802,0.7496886052915819,0.6981964077966067,0.722763311728849,0.77755495927411,0.795274432138295,0.8008978172690651,0.6935009835736283,0.737265983882054,0.7709987396715483,0.7413148776190382,0.7718854200748398,0.7034446196862727,0.6842898372459676,0.7591901024189011,0.5951844613301241,0.37146471156253075,0.6247153026676515,0.6166489846258678,0.5807742856091199,0.13853977579889865,0.16714530013073337,0.6075550277037343,0.10748373782534838,0.11266460137351902,0.1103271926117859,0.5879171774380253,0.5791252659499302,0.5983372724806321,0.17378225531495725,0.1826760365935497,0.14000374925118284,0.6613396680234166,0.6734555551583059,0.7370614652662489,0.7757762930417043,0.781563517171158,0.7624930685189483,0.6734909037535697,0.6736410550029456,0.6435092980336131,0.7429799019667751,0.5523254585960546,0.08040448890258547,0.5639776003553791,0.8042518693693055,0.5769281223118994,0.6049726957541728,0.5857098471740485,0.13561596464354408,0.7011446414376662,0.7998924657140299,0.7710043964976513,0.7145748928131199,0.7586394586397907,0.6860236284608063,0.7899486153379908,0.7972791417007955,0.6908675451697185,0.6903367086110016,0.6390588806958103
P5_Phycella_cyrtanthoides_P001_WH2,0.3386838509592598,0.36938976214204,0.3867802570373957,0.5122593569750196,0.7958265322381941,0.7517430862776828,0.3544749838922551,0.3574409411930226,0.14166915853543544,0.28434648291892184,0.6293375097085291,0.620996832635784,0.5901894916116043,0.0,0.7106524889764734,0.7092798600537884,0.6718233901946224,0.7748296578442146,0.7839760412151064,0.7246614784442063,0.7745023671395909,0.730302054994445,0.7624171350981904,0.7642982538813796,0.6344592035200531,0.7566700562527102,0.760664561388888,0.6422975502786167,0.6780626350781435,0.7310596514503575,0.6576298635492946,0.7305572574557689,0.751007364710266,0.6294283945889492,0.7572487540750393,0.7746511028034186,0.6200421509152254,0.7081233913589093,0.6999981603810463,0.7730837662226303,0.7730837662226303,0.678057121845696,0.6372401379142342,0.7504120397986205,0.7931612802229016,0.8091828103699077,0.8120868109344014,0.8104813293226067,0.7374597389710011,0.7683896698390549,0.756293501039316,0.6688975463495326,0.8115460088581825,0.7998626109569305,0.6607174864128957,0.35976998100599067,0.3947414850668465,0.6223951038609082,0.37963349048304584,0.644359692676896,0.6791252997703554,0.7302887415825777,0.40515917414127534,0.6706039390487093,0.6675026150179362,0.6632665184462916,0.35593216701334557,0.06103450867013645,0.549521682697,0.7245386193552066,0.7288664299861891,0.6799450213168506,0.7245454466236867,0.7245795798528303,0.49698701933251543,0.7797719794145656,0.7739692941508761,0.7672850042576725,0.7428915571092247,0.7383875713004544,0.7476232698148269,0.7609349542865718,0.5922897425677963,0.63731226641117,0.352489882016809,0.7444453958819797,0.6329272135057802,0.6707656064133813,0.6319774425897497,0.7092693115555879,0.7654433045015143,0.7357154698369182,0.7021849639167477,0.6358585673141366,0.6984054028419676,0.6250417556711221,0.6861521078771244,0.7068650542113446,0.7083842740960278,0.7221154821449405,0.6590621775144176
P6_Phycella_scarlatina_P001_WA3,0.6867277200705487,0.672204881316961,0.6613301659963744,0.7543481256244977,0.7247706301467199,0.6711959730051525,0.7213411246238716,0.6611304939890581,0.6403318578550323,0.7150541754077187,0.6141918227320224,0.6558689275621642,0.6590236216594059,0.7106524889764734,0.0,0.5896268141798928,0.8007347400578351,0.7775107696608267,0.8129501504028909,0.7510540211038356,0.7786781066770813,0.7584853054058999,0.7764536451874504,0.8045749754933638,0.7949814687200495,0.7828292705443133,0.7680181406911857,0.7361455612159533,0.762674051940116,0.7450968801380989,0.785515801639652,0.7822256765271376,0.7998728355234674,0.754281817706892,0.7660547796196704,0.7628782383057572,0.7571891547057816,0.10403325955640587,0.6210095017979187,0.13058786035229925,0.13058786035229925,0.7491846427418696,0.7031165461652839,0.732395994072726,0.7919613300028782,0.7029398059524177,0.6984320291252264,0.8074447156074276,0.7596982608642902,0.7943927926244657,0.7392221068882274,0.7851504581737696,0.8042921756381938,0.7813083751732761,0.7661469557186188,0.690682724432177,0.6721692686847289,0.6887271182544923,0.7128029095338846,0.6155663107492132,0.6794587632295332,0.6402444372841094,0.6306700095424025,0.5867587052371347,0.647355135146382,0.6459123896061836,0.6322791057092289,0.6616244690712492,0.5933303577889297,0.5793187738592372,0.6709898908442951,0.6510032187155249,0.10911162132464652,0.1257679777347971,0.7636954955804769,0.7874689015689504,0.7996162980340993,0.7780901996008553,0.5975704068967146,0.5858528161594438,0.784148736657121,0.6613048209855968,0.6397626467252236,0.6484430700625938,0.62791925318913,0.7025268231608957,0.6898609164969032,0.13933421237293336,0.647542279258532,0.6260061725693497,0.6442215748160327,0.792417786289676,0.6404259781035344,0.6193451627407467,0.6261211813144787,0.5225522536106842,0.8324880848506526,0.8317125798482415,0.12796718097394744,0.1379520588882791,0.6279312368186649
P6_Phycella_scarlatina_P001_WB3,0.7073307882405844,0.42870545084266476,0.41467824594143093,0.7165590069820953,0.2060687803055281,0.15791111498083032,0.7324487603773336,0.41279636105007106,0.5985086054682751,0.7040334521972351,0.6248872730278142,0.17769031514753286,0.1518031206663591,0.7092798600537884,0.5896268141798928,0.0,0.8382748951787236,0.7218706742444383,0.7526307860690558,0.7909040197416464,0.7282718697007804,0.7925068957065118,0.8193412088771492,0.843617263896022,0.8238656339387744,0.8233817009354929,0.8104220733905214,0.777521817723799,0.8110979074889503,0.7898481416261547,0.8253854881753082,0.7272100769642376,0.7438090499090979,0.7805380596531298,0.7078433604189265,0.8034799817763383,0.7758818916422509,0.5481051697810992,0.5583376328994052,0.6391139906257254,0.6391139906257254,0.7816234017161343,0.7390105391963289,0.7634491182156768,0.8262982122351652,0.8396739729187954,0.8435808570696011,0.7411449718681239,0.7917354614458813,0.8329994812441686,0.7842943668383691,0.831703336725151,0.7446500392310104,0.7235151674225035,0.8167189513959345,0.7110886831672817,0.4325753053829163,0.675354182706903,0.6640907236395979,0.6104660563453034,0.13554178983425746,0.1056423383798942,0.6179428732294315,0.11320756645293854,0.09917552169417879,0.124825882239546,0.6494726377607758,0.6689152413152061,0.6260844981677092,0.06754431155162414,0.15790140663401467,0.13052915070569018,0.5914889487521802,0.6084351283885532,0.8063775924878894,0.8283168848010043,0.8472688668419301,0.8127835546229707,0.6000527216029662,0.6018898190020813,0.71515166273484,0.7964529056902486,0.6356435437050769,0.11619812896702562,0.6205652890067483,0.7994985937286203,0.5752050114957015,0.6282663238875782,0.6769814528790159,0.0929610362063927,0.649030972241195,0.7701375246893809,0.7457527466575478,0.7150601632450423,0.7360026984956934,0.6680030391258464,0.8264766943786805,0.8211745512727292,0.669422713140635,0.6960656198103389,0.6763653804505841
P8_Phycella_amoena_P001_WA4,0.696629018950884,0.7217770334176642,0.6996682884280688,0.8839176414861547,0.9904376331174296,0.9234934391387154,0.7220740671567664,0.7266993276198799,0.7221230042475439,0.792143788201892,0.7357752384902821,0.6970172109365502,0.7766254949920093,0.6718233901946224,0.8007347400578351,0.8382748951787236,0.0,0.16875899190189825,0.13677109887474967,0.22610881298775354,0.20039473716886233,0.21364007066977095,0.22412388118340834,0.15902106767762336,0.08016771930663738,0.3713839185584248,0.27553713355838405,0.19663896351971702,0.2458913753640344,0.282148064446637,0.19162290043262964,0.35389289407884406,0.2853003520693787,0.3850522880965501,0.3982904934694317,0.46957646660205965,0.40074793615298265,0.8630283364803978,0.8600178097143865,0.9084985530360798,0.9084985530360798,0.3770680514323602,0.4276710162968902,0.4698835560607636,0.40382734461494313,0.3897321151414954,0.38477467188490583,0.40929411757018025,0.4071265768131052,0.3780916691123535,0.45073903146745364,0.31132314534172445,0.37865890472109087,0.4082251235578491,0.32537731718244084,0.7014949219795905,0.6938007075191058,0.8592291887864346,0.7616492417068681,0.8066108742923868,0.8970497289093284,0.900570791804015,0.6800896097321013,0.7533940375097689,0.8382114434245781,0.8633155445582349,0.6534968649565666,0.6563413482349236,0.5551905395133099,0.8636107893639107,0.9126765578540581,0.8868214723801885,0.8177386093370261,0.8787152387976009,0.34753562931580284,0.3636412531491384,0.4143259924677992,0.485399897692227,0.7887884029984977,0.7929572691364333,0.3955220814574606,0.3847023076618293,0.7725443187729917,0.8255313192559658,0.673812573940368,0.777128702265813,0.6454541919088073,0.7676919138538034,0.7144391062597473,0.8071232309480494,0.8951921037071218,0.7135671476308643,0.6514506801021722,0.644601107586094,0.6859049124519131,0.5916879542712463,0.7343268262511234,0.7307115672501013,0.5970505318113603,0.6473343266826552,0.648009104300337
P8_Phycella_amoena_P001_WB4,0.696940630122709,0.6140956829411284,0.5961672385974878,0.9597046023445331,0.8614952208047151,0.7916813974077204,0.7306612266486217,0.6320461142405894,0.8108464912976929,0.792735101683522,0.7151599360006973,0.5931985944715312,0.6683668213590543,0.7748296578442146,0.7775107696608267,0.7218706742444383,0.16875899190189825,0.0,0.06792905358010261,0.1848650403914136,0.04492137654027446,0.1737087714572355,0.17012768391766736,0.15467959047165433,0.1863541840039336,0.3204507980707629,0.22877194331136175,0.2549547743716167,0.28388390868488317,0.2648108321141794,0.2514985934527114,0.2244711891664526,0.1804349890512064,0.44371045126561065,0.2447106631861301,0.412419411526034,0.4642494684371078,0.8478112467820326,0.8460128854694953,0.878856889484174,0.878856889484174,0.42367845912059454,0.47754358845062234,0.41817660369298104,0.3763245257323695,0.3660098584610455,0.35679304885255825,0.2851715761151679,0.3753949363272972,0.34609501187302893,0.3934780714521149,0.36619168370088195,0.2544784813383203,0.25479162056466376,0.3775202830076423,0.7053309681593115,0.6042980569457732,0.8468359787620063,0.8594766182806561,0.7932344803510845,0.7831660833631748,0.7797097212341431,0.7655010509952254,0.6435911255694147,0.7313287735437797,0.7473836241568979,0.7451344054969866,0.753424285207525,0.5206960666240426,0.7460483276232304,0.7816788636427465,0.7697813515511109,0.7955828722272533,0.8586568885894879,0.39765458594315556,0.3294043692633421,0.37555742560268784,0.43329505372003474,0.7654317536951947,0.7763926405406889,0.2789701182203666,0.3626213730915655,0.7621775087152038,0.712229033604618,0.7625864948932262,0.7356097133526878,0.5007704207532276,0.7416893981789782,0.7008853458679257,0.6852394731560156,0.8608132045559109,0.6690052881526292,0.6114328133534195,0.6095813958800083,0.6404162114203078,0.5500319458611547,0.6926976975006235,0.6850857071508556,0.6044456328637529,0.6453228421867228,0.647261473904791
P8_Phycella_amoena_P001_WC4,0.7084384119572117,0.6307808263132815,0.617364508369622,0.993829894825002,0.9,0.8322038656794214,0.7344516187510144,0.6405640872961733,0.8350601384248064,0.8049944615158271,0.7493322494145487,0.6115674580731694,0.6886291066087511,0.7839760412151064,0.8129501504028909,0.7526307860690558,0.13677109887474967,0.06792905358010261,0.0,0.2220438976739219,0.0898516255289048,0.2140037198253713,0.22369085361469998,0.15636929913035935,0.18146143634596584,0.36096867333693317,0.2806223112776802,0.30718380255266364,0.34638441251571866,0.28279864192381754,0.29342885951322006,0.2514407520360853,0.1816831966680596,0.49346819247717777,0.300343417484374,0.47390571154275773,0.5096019193462455,0.876986718607826,0.8735061736399272,0.9150398300886042,0.9150398300886042,0.48415542197014916,0.5338165046325436,0.4762349487449945,0.4093642273455411,0.3906668817685796,0.3723866278255553,0.29897436979320047,0.4158577773174167,0.3807363188452789,0.4540088026429957,0.40840684956987205,0.28540524342974016,0.3121239290669359,0.42282021838334954,0.7126876160623125,0.6080603300031788,0.8710642981700356,0.8752097080598821,0.8179652916363511,0.809312098071373,0.8123681146145068,0.7890165747123008,0.6667395768153097,0.7503016099660222,0.7746781855791296,0.7630239886625412,0.7692849413205674,0.5561738439521462,0.7790470228501817,0.8204563025726901,0.7988525835589122,0.8168060644749947,0.8896998566121623,0.44784909754802227,0.3710830276588798,0.4129906935211014,0.48260888862708573,0.8024730762543046,0.8053432917385532,0.28930124012439207,0.39293530688217526,0.7874209025312213,0.7396586277705565,0.7858377757317023,0.7837433749206819,0.5475204006594812,0.7796514045750453,0.7237657963267279,0.7225689068481196,0.9051258843622638,0.7197885434033311,0.6620686533773954,0.6530869625460268,0.6935867548707447,0.5931663002439393,0.7418052414519709,0.7353316057738218,0.5902064876527637,0.6436571046468731,0.6448156055878512
P9_Phycella_amoena_P001_WD4,0.653262032293341,0.6729953661398791,0.673429038983702,0.8999081622334983,0.9088249152804608,0.8387639806663946,0.6923237764345146,0.7042380178417081,0.7691995344715382,0.7394319509943647,0.6822559559276451,0.6609496249168514,0.7268007394292049,0.7246614784442063,0.7510540211038356,0.7909040197416464,0.22610881298775354,0.1848650403914136,0.2220438976739219,0.0,0.16691404411331723,0.04649239001640427,0.05247174196393952,0.1772659473056003,0.1823002016706855,0.1642167697888819,0.16551659701166765,0.266191683700882,0.2764649942829468,0.1699525833100376,0.2578891796020654,0.280762138186597,0.2720291062935536,0.39328106792133083,0.3490281318329995,0.38948987473523766,0.41695086154656114,0.8147026550116621,0.8112506298566301,0.8382069107009021,0.8382069107009021,0.41708186960998084,0.43564354370507685,0.30479730265629634,0.4262788856381782,0.4285809864040234,0.42767934440109523,0.43769623142729164,0.35559267603265976,0.27680506264561383,0.26575016850833844,0.3550105377288063,0.4296807847168276,0.40036113796051787,0.36327889727282126,0.5752667373403187,0.6876191535696727,0.7889529170099658,0.808639105351521,0.754281817706892,0.8319943714829792,0.8390806037229803,0.7252883785411143,0.7165873209008908,0.7963753279709076,0.7995037122689964,0.7007784797722013,0.7021405824422429,0.48621669580264837,0.8133417910784917,0.8259503612725583,0.819230777471224,0.75318825733215,0.8157882499643331,0.3776854309622425,0.3827986419238175,0.365422934923733,0.3817552330133612,0.7527761944125053,0.7658126652813062,0.3813228118232026,0.397633233952096,0.6195399620119814,0.7673180386015096,0.7167429813391286,0.6948777676900624,0.5485440008521278,0.7042680395996009,0.6695583851959623,0.760420732276321,0.819110699989311,0.6359191980954653,0.5902709537711628,0.5657953629608425,0.6070655236684854,0.5218030224710581,0.6301050250466425,0.627681245217042,0.626594128666075,0.658027568621275,0.6297635081492179
P9_Phycella_amoena_P001_WE4,0.6967050976062276,0.6147203035155946,0.6089261954386882,0.9532328133262015,0.8536020196001497,0.7836481285087895,0.7326159504515308,0.6413959248691773,0.8139838054638724,0.792758352357898,0.7203537681143368,0.5983862834295708,0.6705387839900163,0.7745023671395909,0.7786781066770813,0.7282718697007804,0.20039473716886233,0.04492137654027446,0.0898516255289048,0.16691404411331723,0.0,0.1741599590768908,0.15403090978237238,0.16029459558318487,0.1973079808149425,0.2917927373018768,0.2382569484975056,0.2630254680068594,0.2674161826592649,0.2649846893356287,0.24830869354055427,0.20597557294305624,0.1693698476908418,0.43896139286065283,0.24489406704991507,0.4002235693603706,0.4620711645769347,0.8521884703187244,0.850666224724643,0.8706069200669173,0.8706069200669173,0.4278252626023292,0.4663469218142796,0.4236655675289467,0.4039182570943129,0.39518961500238475,0.38108040489710726,0.30832706353921613,0.38459654473503024,0.3612691535138027,0.38134467593591326,0.3441294875115965,0.2912096991156607,0.26790016066183564,0.3569913702825691,0.7075140790071324,0.6162101588823576,0.8418432996438924,0.8622572725257712,0.794649715717608,0.7819870448772319,0.779765270661172,0.7665070582411899,0.6462062061000835,0.7367467502208804,0.7447832760240762,0.7427953508789203,0.7519425018164625,0.5174699913100572,0.7482112258041569,0.7727543166037548,0.765887758440277,0.7893386798909473,0.853469522337883,0.38814565354071173,0.3510308986211933,0.35247641629845183,0.41308779557316333,0.7757794059998272,0.786241662085003,0.28222193090400843,0.3820763728802189,0.7656728303007836,0.7146478969178369,0.764040595038441,0.7316535950931121,0.48843018130388843,0.7465484270565679,0.7013987316804795,0.6954372024357018,0.8548918096667113,0.6687067126975403,0.6207435345678397,0.6121936804289221,0.6405754121720346,0.5470714179272964,0.6800203061753811,0.6726924571864907,0.6131067722644474,0.6533360331823557,0.6494701762726158
P9_Phycella_amoena_P001_WF4,0.6592062936483889,0.6706488620131366,0.6642681342100458,0.907972824320655,0.9211666840852533,0.8511932310174188,0.6937453279758923,0.7043505766917195,0.7682925503606302,0.7444653420218965,0.6748113163056526,0.6641094074681401,0.7274015192607919,0.730302054994445,0.7584853054058999,0.7925068957065118,0.21364007066977095,0.1737087714572355,0.2140037198253713,0.04649239001640427,0.1741599590768908,0.0,0.052090550749429816,0.1729763642348377,0.16957815011727911,0.17688486013482058,0.16083324016273054,0.2621051527702268,0.2824647002640185,0.18090702897822672,0.2409151017199739,0.30271041979249536,0.2890633359228847,0.3856203703283041,0.3404250828249551,0.3880913745128027,0.40043504138185415,0.8162023625281125,0.8104171348855951,0.8497453841350012,0.8497453841350012,0.39742889789273705,0.44236002107124883,0.2832233951882854,0.40167896031843053,0.40242644190670646,0.4162276776616134,0.4100907222807286,0.33783953180417636,0.26497619627026725,0.27418558749495714,0.3708670349758435,0.4094342922046377,0.38604829803187235,0.3767851003158041,0.5749165187121494,0.6840971409842742,0.8011066308707246,0.8114426580740072,0.7584259912158522,0.8396678349426894,0.845405374183716,0.7263541876161979,0.722811479001474,0.7945958095955976,0.8081569302413896,0.7112193657695506,0.7132490829766394,0.48331271552911637,0.8204099399005418,0.8368761958371337,0.8305876485591304,0.7678293209535461,0.8268849575828405,0.37764200503151957,0.3758207279776252,0.3828171547562286,0.39032537039541076,0.7501364005680111,0.767290739679684,0.3685803968161223,0.38246470026401846,0.6222120870999579,0.767539309330081,0.7225705383978854,0.6859446354458167,0.5608291817526198,0.6987216778630383,0.6742051695610782,0.7531722721087781,0.8292354511450475,0.6241913223552983,0.5714904426035521,0.5536540498346327,0.5971656704695434,0.5211634706757728,0.6339694360251732,0.6261478357251983,0.6286482118152722,0.6630974179157326,0.6372166658874571
