,P1_Phycella_cyrtanthoides_P001_WA1,P1_Phycella_cyrtanthoides_P001_WB1,P1_Phycella_cyrtanthoides_P001_WC1,P2_Phycella_cyrtanthoides_P001_WD1,P2_Phycella_cyrtanthoides_P001_WE1,P2_Phycella_cyrtanthoides_P001_WF1,P3_Phycella_cyrtanthoides_P001_WG1,P3_Phycella_cyrtanthoides_P001_WH1,P3_Phycella_cyrtanthoides_P001_WA2,P4_Phycella_cyrtanthoides_P001_WB2,P4_Phycella_cyrtanthoides_P001_WC2,P4_Phycella_cyrtanthoides_P001_WD2,P5_Phycella_cyrtanthoides_P001_WG2,P5_Phycella_cyrtanthoides_P001_WH2,P6_Phycella_scarlatina_P001_WA3,P6_Phycella_scarlatina_P001_WB3,P6_Phycella_scarlatina_P001_WC3,P7_Phycella_cyrtanthoides_P001_WF3,P7_Phycella_cyrtanthoides_P001_WG3,P7_Phycella_cyrtanthoides_P001_WH3,P8_Phycella_amoena_P001_WA4,P8_Phycella_amoena_P001_WB4,P8_Phycella_amoena_P001_WC4,P9_Phycella_amoena_P001_WD4,P9_Phycella_amoena_P001_WE4,P9_Phycella_amoena_P001_WF4,P10_Phycella_amoena_P001_WG4,P10_Phycella_amoena_P001_WH4,P10_Phycella_amoena_P001_WA5,P11_Phycella_ornata_P001_WB5,P11_Phycella_ornata_P001_WC5,P11_Phycella_ornata_P001_WD5,P12_Phycella_ornata_P001_WE5,P12_Phycella_ornata_P001_WF5,P12_Phycella_ornata_P001_WG5,P13_Phycella_lutea_P001_WH5,P13_Phycella_lutea_P001_WA6,P14_Phycella_ornata_P001_WB6,P14_Phycella_ornata_P001_WC6,P14_Phycella_ornata_P001_WD6,P14_Phycella_ornata_P001_WE6,P15_Phycella_angustifolia_P001_WF6,P15_Phycella_angustifolia_P001_WG6,P15_Phycella_angustifolia_P001_WH6,P15_Phycella_angustifolia_P001_WA7,P17_Phycella_arzae_P001_WE7,P17_Phycella_arzae_P001_WF7,P17_Phycella_arzae_P001_WG7,P18_Phycella_davidii_P001_WH7,P18_Phycella_davidii_P001_WA8,P18_Phycella_davidii_P001_WB8,P18_Phycella_davidii_P001_WC8,P19_Phycella_arzae_P001_WE8,P19_Phycella_arzae_P001_WF8,P19_Phycella_arzae_P001_WG8,P20_Phycella_quilapilun_P001_WH8,P20_Phycella_quilapilun_P001_WA9,P20_Phycella_quilapilun_P001_WB9,P20_Phycella_quilapilun_P001_WC9,P21_Phycella_cyrtanthoides_P002_WA01,P21_Phycella_cyrtanthoides_P002_WB01,P22_Phycella_cyrtanthoides_P002_WD01,P23_Phycella_cyrtanthoides_P002_WF01,P23_Phycella_cyrtanthoides_P002_WG01,P24_Phycella_cyrtanthoides_P002_WH01,P24_Phycella_cyrtanthoides_P002_WA02,P25_Phycella_cyrtanthoides_P002_WC02,P25_Phycella_cyrtanthoides_P002_WD02,P26_Phycella_cyrtanthoides_P002_WE02,P26_Phycella_cyrtanthoides_P002_WF02,P27_Phycella_cyrtanthoides_P002_WH02,P27_Phycella_cyrtanthoides_P002_WA03,P28_Phycella_chilensis_P002_WC03,P30_Phycella_cyrtanthoides_P002_WG03,P30_Phycella_cyrtanthoides_P002_WH03,P30_Phycella_cyrtanthoides_P002_WA04,P31_Phycella_angustifolia_P002_WB04,P31_Phycella_angustifolia_P002_WC04,P32_Phycella_arzae_P002_WE04,P33_Phycella_ornata_P002_WG04,P33_Phycella_ornata_P002_WH04,P33_Phycella_ornata_P002_WA05,P34_Phycella_scarlatina_P002_WB05,P34_Phycella_scarlatina_P002_WC05,P35_Phycella_lutea_P002_WE05,P35_Phycella_lutea_P002_WF05,P36_Phycella_australis_P002_WH05,P36_Phycella_australis_P002_WA06,P36_Phycella_australis_P002_WB06,P38_Phycella_chilensis_P002_WE06,P38_Phycella_chilensis_P002_WF06,P39_Phycella_australis_P002_WG06,P39_Phycella_australis_P002_WH06,P40_Phycella_australis_P002_WB07,P40_Phycella_australis_P002_WC07,P41_Phycella_chilensis_P002_WE07,P41_Phycella_chilensis_P002_WF07,P41_Phycella_chilensis_P002_WG07,P43_Phycella_chilensis_P002_WB08,P43_Phycella_chilensis_P002_WC08,P43_Phycella_chilensis_P002_WD08,P45_Phycella_fulgens_P002_WG08,P45_Phycella_fulgens_P002_WH08,P46_Phycella_maulensis_P002_WB09,P46_Phycella_maulensis_P002_WC09,P46_Phycella_maulensis_P002_WD09
P4_Phycella_cyrtanthoides_P001_WC2,0.598635511120544,0.5703241509657482,0.5593794586692091,0.7676976405577767,0.7737341801876587,0.7134215448592366,0.6369370766449172,0.5562233406221049,0.5915559490897959,0.6418547261822534,0.0,0.5754559108106376,0.5755371335583841,0.6293375097085291,0.6141918227320224,0.6248872730278142,0.09145543017668183,0.06971110183732251,0.6536117220617776,0.18494456224073538,0.7357752384902821,0.7151599360006973,0.7493322494145487,0.6822559559276451,0.7203537681143368,0.6748113163056526,0.7033277644980972,0.631974488908976,0.7139034117180815,0.7092359044695767,0.6999981603810463,0.6683971370057287,0.7000977820545597,0.6876600033934863,0.7075734659507,0.724536980779882,0.7368181919883077,0.6450271697701757,0.6956272738966957,0.676165345681954,0.6355304791328705,0.638080461013436,0.13197744258974975,0.6997450514497923,0.6997450514497923,0.654594975090895,0.6396090010522236,0.6388713433472364,0.618328591564872,0.7319374782277428,0.7468544056426878,0.7389399750032332,0.5749428094288056,0.7183496552485632,0.6757471484257747,0.7247501682403994,0.7383103899133784,0.7090171613943292,0.7150672914054408,0.5839752357763682,0.5714487167026718,0.6685518260032556,0.6579305298840795,0.079800490748785,0.6728889947220703,0.6752142491722316,0.5753135602255195,0.5513793835857671,0.6037534934464731,0.6371943197158428,0.5644312632152694,0.5916396306254893,0.5870409628522171,0.6545156243991072,0.6994685663183347,0.665615797714745,0.6468235981104256,0.6676032584117061,0.6954419341871727,0.7189666218540168,0.7358207480430197,0.6863154583106803,0.619556570424566,0.6263517038387353,0.700694473634084,0.6882391142014096,0.5772429286908844,0.6034954881013989,0.5645263647625494,0.760735125700248,0.6828102585342106,0.5602253990353814,0.06971110183732251,0.6007635890310988,0.1969627357720165,0.6870709053125758,0.6401132041574731,0.6331454584988749,0.6723027781022779,0.6450647958458793,0.5853434737114239,0.7484267820250059,0.7239712305864117,0.6346225440812212,0.6305761205347403,0.08996825089890496
P4_Phycella_cyrtanthoides_P001_WD2,0.5607616294961626,0.33235308545952014,0.31646902437241253,0.80807732369647,0.31650106379972087,0.25647885920117347,0.6140574951679021,0.3276783265621336,0.6448896881913825,0.6346220885820778,0.5754559108106376,0.0,0.11079861923421823,0.620996832635784,0.6558689275621642,0.17769031514753286,0.14068099689964897,0.5794346523342565,0.6643815764905256,0.6840055192819214,0.6970172109365502,0.5931985944715312,0.6115674580731694,0.6609496249168514,0.5983862834295708,0.6641094074681401,0.6969627357720165,0.6985222389577467,0.6780881115192747,0.7062769757056948,0.6788683663847881,0.6555932970590295,0.7027085750078952,0.6569177697096652,0.6910762576926217,0.5918414055542347,0.5928583643935753,0.678422138715344,0.5839055162749253,0.7039375571893695,0.6787912143696264,0.6929473713540482,0.6898528419475345,0.7522297819205692,0.7522297819205692,0.6998447992969331,0.676704052312145,0.6752317469751585,0.7113427140295988,0.7241406404992375,0.7258863941114604,0.6312718640215336,0.665050190505461,0.6956507816102928,0.6824493131621401,0.7035387636433744,0.6255875844881122,0.6128904908133466,0.6962766153768797,0.5890261490121712,0.3304700499306832,0.6838388173820705,0.6908514809063252,0.643111833275959,0.21912059207410972,0.23265311677066466,0.6265699070780477,0.11458048213386954,0.16727365483133566,0.18806801362292172,0.5895070036232757,0.5900704295245653,0.6338574099673476,0.1999674975736019,0.24528444952358183,0.20783916954312232,0.6757035289695357,0.6988142285214112,0.6870328775732217,0.6975999309637011,0.7104631907419455,0.7074109239698769,0.6713749734440598,0.672026744431258,0.5766346340999544,0.6720445664198509,0.5989743697932005,0.15171584311779698,0.5981344023855995,0.8600433576897032,0.6050889479636742,0.6281467505196581,0.5838290646720344,0.16550987043866047,0.7475056149292453,0.820213714369072,0.7764924593182401,0.7364634452488105,0.786352181263124,0.6950650681166981,0.6695001499634616,0.8270771808166484,0.828200131639556,0.618629761327028,0.6330302707807136,0.5867587052371347
P5_Phycella_cyrtanthoides_P001_WG2,0.6087902480402276,0.34705053181136025,0.3538421085459975,0.7359377322989342,0.2544324925270653,0.20377211499029727,0.6388382222250066,0.3394213263722602,0.5845755212861218,0.597021462845542,0.5755371335583841,0.11079861923421823,0.0,0.5901894916116043,0.6590236216594059,0.1518031206663591,0.1075835304278874,0.5842122226939057,0.6341338182029062,0.6526892169835146,0.7766254949920093,0.6683668213590543,0.6886291066087511,0.7268007394292049,0.6705387839900163,0.7274015192607919,0.7563951656570292,0.7721793620417896,0.7493947099194418,0.7554667263296104,0.7520534633377005,0.72622547141979,0.7623587098196976,0.7254176298295391,0.7561499058271628,0.6476217839964596,0.668499087096023,0.7237657963267279,0.6509807349231058,0.7577785814020286,0.7106888729843749,0.6505208297638276,0.643068979005414,0.7161338530997802,0.7161338530997802,0.7496886052915819,0.6981964077966067,0.722763311728849,0.77755495927411,0.795274432138295,0.8008978172690651,0.6935009835736283,0.737265983882054,0.7709987396715483,0.7413148776190382,0.7718854200748398,0.7034446196862727,0.6842898372459676,0.7591901024189011,0.5951844613301241,0.37146471156253075,0.6247153026676515,0.6166489846258678,0.5807742856091199,0.13853977579889865,0.16714530013073337,0.6075550277037343,0.10748373782534838,0.11266460137351902,0.1103271926117859,0.5879171774380253,0.5791252659499302,0.5983372724806321,0.17378225531495725,0.1826760365935497,0.14000374925118284,0.6613396680234166,0.6734555551583059,0.7370614652662489,0.7757762930417043,0.781563517171158,0.7624930685189483,0.6734909037535697,0.6736410550029456,0.6435092980336131,0.7429799019667751,0.5523254585960546,0.08040448890258547,0.5639776003553791,0.8042518693693055,0.5769281223118994,0.6049726957541728,0.5857098471740485,0.13561596464354408,0.7011446414376662,0.7998924657140299,0.7710043964976513,0.7145748928131199,0.7586394586397907,0.6860236284608063,0.6965463591832938,0.7899486153379908,0.7972791417007955,0.6908675451697185,0.6903367086110016,0.6390588806958103
P5_Phycella_cyrtanthoides_P001_WH2,0.3395515233990319,0.3697149510622749,0.3869634942651834,0.5122593569750196,0.7958265322381941,0.7517430862776828,0.35541920901689467,0.357671271410055,0.14171633045061702,0.2912107802312118,0.6293375097085291,0.620996832635784,0.5901894916116043,0.0,0.7106524889764734,0.7092798600537884,0.6318728599641853,0.612132679093117,0.4191887402755555,0.6623814964878951,0.6898287888184698,0.7764937899918295,0.7849232795297602,0.7271989168036675,0.7755015472549817,0.7327780153594572,0.7638512529023251,0.7653157557299154,0.6523126101018907,0.7574689136178141,0.761724308542016,0.643798466756043,0.6790640098056714,0.7325632220807076,0.675585501343182,0.7340924998695999,0.7532434712492835,0.6474299555747406,0.7583308228132661,0.7760216642514115,0.6387017966909773,0.7081233913589093,0.6999981603810463,0.7730837662226303,0.7730837662226303,0.6967779497474014,0.6573660690508396,0.7542876052683458,0.79380669383596,0.8098868749631203,0.8125480132114589,0.8108476749089238,0.7394537191534701,0.7694269983103696,0.7601297686451902,0.670340383647536,0.8125725366212986,0.8004936314978977,0.6617489082216933,0.360452177828213,0.395259956619143,0.6223951038609082,0.37963349048304584,0.644359692676896,0.6791252997703554,0.7302887415825777,0.40515917414127534,0.6706039390487093,0.6675026150179362,0.6632665184462916,0.35593216701334557,0.062254066102095926,0.574521682697,0.7245386193552066,0.7288664299861891,0.6799450213168506,0.7245454466236867,0.7245795798528303,0.5487743290071451,0.7811731934394036,0.7755725402195273,0.7689018791419844,0.7428915571092247,0.7383875713004544,0.7503385656790482,0.7626273584810429,0.5922897425677963,0.63731226641117,0.352489882016809,0.7704314917227899,0.6586854496511068,0.6707656064133813,0.6319774425897497,0.7092693115555879,0.7654433045015143,0.7614879565378184,0.7282980203028677,0.6618894334924071,0.7245701549008476,0.6505792355202112,0.6320746524929151,0.7112051165783664,0.7319295344057817,0.7083842740960278,0.7221154821449405,0.6590621775144176
P6_Phycella_scarlatina_P001_WA3,0.6867277200705487,0.672204881316961,0.6613301659963744,0.7543481256244977,0.7247706301467199,0.6711959730051525,0.7213411246238716,0.6611304939890581,0.6403318578550323,0.7150541754077187,0.6141918227320224,0.6558689275621642,0.6590236216594059,0.7106524889764734,0.0,0.5896268141798928,0.11394991910513803,0.6348159919008347,0.6455774826123561,0.6775781232862828,0.8007347400578351,0.7775107696608267,0.8129501504028909,0.7510540211038356,0.7786781066770813,0.7584853054058999,0.7764536451874504,0.8045749754933638,0.7949814687200495,0.7828292705443133,0.7680181406911857,0.7361455612159533,0.762674051940116,0.7450968801380989,0.785515801639652,0.7822256765271376,0.7998728355234674,0.754281817706892,0.7660547796196704,0.7628782383057572,0.7571891547057816,0.10403325955640587,0.6210095017979187,0.13058786035229925,0.13058786035229925,0.7491846427418696,0.7031165461652839,0.732395994072726,0.7919613300028782,0.7029398059524177,0.6984320291252264,0.8074447156074276,0.7596982608642902,0.7943927926244657,0.7392221068882274,0.7851504581737696,0.8042921756381938,0.7813083751732761,0.7661469557186188,0.690682724432177,0.6721692686847289,0.6887271182544923,0.7128029095338846,0.6155663107492132,0.6794587632295332,0.6402444372841094,0.6306700095424025,0.5867587052371347,0.647355135146382,0.6459123896061836,0.6322791057092289,0.6616244690712492,0.5933303577889297,0.5793187738592372,0.6709898908442951,0.6510032187155249,0.10911162132464652,0.1257679777347971,0.7636954955804769,0.7874689015689504,0.7996162980340993,0.7780901996008553,0.5975704068967146,0.5858528161594438,0.784148736657121,0.6613048209855968,0.6397626467252236,0.6484430700625938,0.62791925318913,0.7025268231608957,0.6898609164969032,0.13933421237293336,0.647542279258532,0.6260061725693497,0.6442215748160327,0.792417786289676,0.6404259781035344,0.6193451627407467,0.6261211813144787,0.5225522536106842,0.6008834079718629,0.8324880848506526,0.8317125798482415,0.12796718097394744,0.1379520588882791,0.6279312368186649
P6_Phycella_scarlatina_P001_WB3,0.7073307882405844,0.42870545084266476,0.41467824594143093,0.7165590069820953,0.2060687803055281,0.15791111498083032,0.7324487603773336,0.41279636105007106,0.5985086054682751,0.7040334521972351,0.6248872730278142,0.17769031514753286,0.1518031206663591,0.7092798600537884,0.5896268141798928,0.0,0.06869207315913256,0.5824461082898753,0.6476270397708677,0.6866607155778593,0.8382748951787236,0.7218706742444383,0.7526307860690558,0.7909040197416464,0.7282718697007804,0.7925068957065118,0.8193412088771492,0.843617263896022,0.8238656339387744,0.8233817009354929,0.8104220733905214,0.777521817723799,0.8110979074889503,0.7898481416261547,0.8253854881753082,0.7272100769642376,0.7438090499090979,0.7805380596531298,0.7078433604189265,0.8034799817763383,0.7758818916422509,0.5481051697810992,0.5583376328994052,0.6391139906257254,0.6391139906257254,0.7816234017161343,0.7390105391963289,0.7634491182156768,0.8262982122351652,0.8396739729187954,0.8435808570696011,0.7411449718681239,0.7917354614458813,0.8329994812441686,0.7842943668383691,0.831703336725151,0.7446500392310104,0.7235151674225035,0.8167189513959345,0.7110886831672817,0.4325753053829163,0.675354182706903,0.6640907236395979,0.6104660563453034,0.13554178983425746,0.1056423383798942,0.6179428732294315,0.11320756645293854,0.09917552169417879,0.124825882239546,0.6494726377607758,0.6689152413152061,0.6260844981677092,0.06754431155162414,0.15790140663401467,0.13052915070569018,0.5914889487521802,0.6084351283885532,0.8063775924878894,0.8283168848010043,0.8472688668419301,0.8127835546229707,0.6000527216029662,0.6018898190020813,0.71515166273484,0.7964529056902486,0.6356435437050769,0.11619812896702562,0.6205652890067483,0.7994985937286203,0.5752050114957015,0.6282663238875782,0.6769814528790159,0.0929610362063927,0.649030972241195,0.7701375246893809,0.7457527466575478,0.7150601632450423,0.7360026984956934,0.6680030391258464,0.7095913870569268,0.8264766943786805,0.8211745512727292,0.669422713140635,0.6960656198103389,0.6763653804505841
P6_Phycella_scarlatina_P001_WC3,0.662373566035109,0.6245430948493093,0.6139633716663212,0.19374532797589222,0.24500929861658263,0.1975300953259081,0.6780609076951979,0.6152075939684207,0.5587043751107672,0.6099089908253262,0.09145543017668183,0.14068099689964897,0.1075835304278874,0.6318728599641853,0.11394991910513803,0.06869207315913256,0.0,0.010793917943241122,0.16733926104130775,0.1941089614545397,0.7877514001636703,0.7785088444613104,0.8037778701136604,0.7593556586650853,0.7918067077059507,0.7562037634631105,0.7894670826621895,0.802884135996117,0.7801889868597143,0.7944240351162979,0.769097010471872,0.7371237961967771,0.783332906495283,0.7514506167205834,0.7885866127211332,0.8015470073274296,0.8095178072590675,0.7536480060635641,0.7729377711487246,0.7793826645013181,0.7441694290142036,0.09254784608704929,0.07785574208040498,0.17310167219219338,0.17310167219219338,0.750277320769097,0.7284843096971323,0.7332322496613582,0.7752644005222544,0.7836657891598153,0.7873835644038153,0.7834356897699151,0.7554787276791264,0.7940176237745878,0.760446867742702,0.8026149539405186,0.792192270579744,0.7786252920558944,0.7906245856340346,0.6695493437698117,0.6321863596114397,0.12413623120395363,0.0655867558006565,0.10809529429589648,0.12150256872772065,0.15114528212050993,0.06561012539192035,0.07217453645898822,0.07140579166623337,0.1312786513612052,0.11955657042456606,0.6234551454401575,0.6354739114609992,0.12638809720625263,0.18185176554449137,0.144434009125925,0.12654568085386592,0.14373178436915957,0.7794943601218516,0.7839976338883092,0.8182977880728999,0.7844830357475272,0.06621483979174282,0.06772563888876484,0.7688063134544685,0.7455155877437589,0.09609809922966234,0.08750750047131554,0.08617362912922615,0.805634348239971,0.7126587829277582,0.10629334149116508,0.15073903146745368,0.08193429838754741,0.19787902705048788,0.7624521840222964,0.7352088849589751,0.6929604010700595,0.7425568172368071,0.6367641168217472,0.6769169960547952,0.8003930104145565,0.8009640421456341,0.14737594067209764,0.15485258402124624,0.15244806513469844
P7_Phycella_cyrtanthoides_P001_WF3,0.5806139443772613,0.5384025313228069,0.5742475551411468,0.6818433353581046,0.705211476787784,0.6767474248496314,0.6014374422568903,0.5664690243724125,0.5519431938750026,0.6221137175614564,0.06971110183732251,0.5794346523342565,0.5842122226939057,0.612132679093117,0.6348159919008347,0.5824461082898753,0.010793917943241122,0.0,0.6678642835438632,0.1983896834532807,0.6829360021637988,0.6862578532118817,0.6861837633245762,0.6504030486081429,0.6848629803133385,0.6395650712207231,0.6699737709022667,0.555391778071535,0.6408069105223421,0.6699918081253134,0.6564383315997582,0.646802714304316,0.6911163685853726,0.6589271910995353,0.653540250324033,0.6994159908068309,0.6688789349759764,0.6265820184514143,0.666842359065887,0.668615480224835,0.6027885998814592,0.5760984309411152,0.05313945903909088,0.66829696836055,0.66829696836055,0.6543865925399438,0.6594183771172727,0.6482367948268459,0.590859513207034,0.6943643620700305,0.7212995647190226,0.699384008277288,0.5419610261738396,0.667035203313344,0.6793647722031824,0.6911163685853726,0.7120885253254378,0.6852473608497545,0.702806865290805,0.5479851970289941,0.5635448269526203,0.6577265542076105,0.5958105232255825,0.07297720450685434,0.6110335819539064,0.6134240247126398,0.5559500121163847,0.5778360492150133,0.5439498693717645,0.6117492247441573,0.5785613976739139,0.5829651087013428,0.6301292226570866,0.6000680424393783,0.6619371717046021,0.6295033422829068,0.628158712876792,0.6215782476940914,0.6843115241353322,0.6677860917358539,0.6857716147619803,0.6550405660152847,0.6504438137663946,0.6584925275330129,0.6166621259524037,0.642790112749269,0.5993608389315191,0.5579886656231817,0.5701495407621805,0.6675941115097203,0.6810152725608556,0.5818489353169105,0.10936422734554115,0.6114327069938789,0.18544950301691196,0.6072267018149587,0.5959544189610722,0.5340434224289671,0.6211614284136798,0.6541158708235663,0.5351057885497974,0.7214934442246737,0.6710705612557024,0.6488147987261214,0.6545652233553485,0.10131646732743622
P7_Phycella_cyrtanthoides_P001_WG3,0.6581730151027041,0.6570072328615811,0.6880383403575269,0.11285167612090032,0.559197426875911,0.5434150309371012,0.6937402639135535,0.6812620588271229,0.3890716681450911,0.6758231948643054,0.6536117220617776,0.6643815764905256,0.6341338182029062,0.4191887402755555,0.6455774826123561,0.6476270397708677,0.16733926104130775,0.6678642835438632,0.0,0.5715679130315748,0.6726970456943446,0.748162281255814,0.7709272272078098,0.6925321843213076,0.7236446386939264,0.7100473018625397,0.7013195532992876,0.7297755886796242,0.6373887138003865,0.6867605566298716,0.7124219149287355,0.599677194451648,0.6016406419317349,0.7083413068702298,0.6116338206330394,0.709925821395852,0.7199944922487311,0.5715802357047268,0.719471240275656,0.6803123401532136,0.5658374331437789,0.6336621160432583,0.6437718820343519,0.5840110089093936,0.5840110089093936,0.6017440118479025,0.5175882776012357,0.6988062091695725,0.7649389902203549,0.7806700516557952,0.7885927747226946,0.7861709588381324,0.7208777056219677,0.7351721225507158,0.6968316223280441,0.6214945516199142,0.7890290924106151,0.7424556728728633,0.6253765495616972,0.6450415449287955,0.6952049074963755,0.6278540425693571,0.16246795106064316,0.6091279180062544,0.5879025291671339,0.5634240880501694,0.1484554622457336,0.6105770217739303,0.6590887756062525,0.5614091106451956,0.1275731609394961,0.38192121068230855,0.6140246952256567,0.6061802094000907,0.5409061084015402,0.5536265024365123,0.5847486278827564,0.5646346098403745,0.5723049012373843,0.7348772939952387,0.7116917621818242,0.6749617362985939,0.6914062003531924,0.6975235760732676,0.7054366600509224,0.7192126425666592,0.643242031527994,0.6164511601969596,0.1315511553417518,0.5967873297175728,0.5696618248411508,0.6403204962607276,0.6358147700877843,0.6669984882445823,0.5654266839816383,0.6303618007504945,0.6796479631040114,0.6405824529967464,0.6083044185019599,0.6609187616911472,0.6483298402140767,0.61221959540039,0.5579516429126319,0.7165573080292464,0.7124478938585878,0.6750458309600914
P7_Phycella_cyrtanthoides_P001_WH3,0.6697532012284768,0.6879049158438921,0.7150886744692488,0.598927892040089,0.5607071084903048,0.5575971433547358,0.7022922030624523,0.703282521902062,0.6739850300014054,0.666823613745158,0.18494456224073538,0.6840055192819214,0.6526892169835146,0.6623814964878951,0.6775781232862828,0.6866607155778593,0.1941089614545397,0.1983896834532807,0.5715679130315748,0.0,0.7871113829117979,0.7619142517869646,0.7840785917954511,0.6969471686717533,0.7346317561136084,0.7196656168703158,0.7101935108660676,0.641527981209647,0.7441855013507004,0.6852427265292906,0.7344581573596013,0.7259542502799264,0.7149532124734491,0.7259610347760255,0.7253564147757281,0.6901075093400957,0.7217977696100785,0.6755987980667455,0.7320593268307348,0.6944482647620396,0.6725694870665719,0.6728496207064361,0.18393052212401417,0.6411813716222965,0.6411813716222965,0.726178031198183,0.6434114546097545,0.71624730919846,0.6844399224585402,0.8046524780239068,0.8063707874372013,0.8078284205552687,0.6320593268307348,0.7438050062053392,0.707181671100251,0.7248524591513651,0.8048559038518764,0.7646251885046116,0.7283970699252154,0.673393677776487,0.7284641803988305,0.6055987954756415,0.6767474248496314,0.14164751478639226,0.6071408861134847,0.6159900200009369,0.6887839698890377,0.6346339310589605,0.6981113067724924,0.5956183253926627,0.65083053326546,0.6385840306397651,0.652105778880035,0.6501071701267299,0.5463272300272165,0.5740614966567686,0.6407354716342751,0.6186039132471206,0.6967895603274004,0.7562037634631105,0.7146606084861046,0.6812691629178492,0.731933776834792,0.7342553756273569,0.7279401947029118,0.7509074273366166,0.652659093835163,0.6482115591236538,0.6500356637637701,0.6550405660152847,0.602310232655178,0.6696397363463508,0.15890789796549157,0.7045077551605284,0.1085057931913537,0.6897639992284661,0.7158073345632243,0.6699557317649485,0.657716834500055,0.704939075161717,0.6852506710076769,0.5662611276965861,0.5844848430984897,0.7407870235472431,0.7461827932582612,0.20115226271801137
P8_Phycella_amoena_P001_WA4,0.6971721493355219,0.7225292081004047,0.7006639172280552,0.8839176414861547,0.9904376331174296,0.9234934391387154,0.722466095703588,0.7275850814058443,0.7396356759824638,0.7922185022786701,0.7357752384902821,0.6970172109365502,0.7766254949920093,0.6898287888184698,0.8007347400578351,0.8382748951787236,0.7877514001636703,0.6829360021637988,0.6726970456943446,0.7871113829117979,0.0,0.15218501159986314,0.12031229762249959,0.20963649636972453,0.18379157283591158,0.1971890400047495,0.20746956453728696,0.14248412806383054,0.08024417292727276,0.42152697694607044,0.32561907997900363,0.26330563018638364,0.31260006748897273,0.3322413191757747,0.25832302443122485,0.4045390370900471,0.33560532904244655,0.43511854977196934,0.4316861938734246,0.5029188399154938,0.4507861149510215,0.8630283364803978,0.8600178097143865,0.9084985530360798,0.9084985530360798,0.42720652109296087,0.47810262458754194,0.5041168933404575,0.43745555881647136,0.4233554127642828,0.41875652469716457,0.44331482975515046,0.4405314375476195,0.41150348655505575,0.4850960539668635,0.36155700330360385,0.41201172496286664,0.4418413870384984,0.37543843809338984,0.7020795988947947,0.6943974858796839,0.8592291887864346,0.7616492417068681,0.8066108742923868,0.8970497289093284,0.900570791804015,0.6800896097321013,0.7533940375097689,0.8382114434245781,0.8633155445582349,0.6534968649565666,0.6734594919097685,0.5885238728466431,0.8636107893639107,0.9126765578540581,0.8868214723801885,0.8177386093370261,0.8787152387976009,0.3975771865417017,0.3970708667994706,0.4477263516569623,0.5188654824183512,0.7887884029984977,0.7929572691364333,0.42943143256299565,0.41810800521823915,0.7725443187729917,0.8255313192559658,0.673812573940368,0.8104620355991463,0.6788629572509832,0.7676919138538034,0.7144391062597473,0.8071232309480494,0.8951921037071218,0.7469153078794725,0.6847840134355055,0.6779566834374805,0.7192422182686342,0.6252156817445065,0.5745056135146345,0.7682597811086203,0.7647419489065472,0.5970505318113603,0.6473343266826552,0.648009104300337
